,eccentricity,inertia_tensor-0-0,major_axis_length,perimeter,solidity,moments_central-3-0,moments_hu-0,moments_hu-1,std_intensity,75th Percentile,iqr
435,0.7482102429999999,3417655.7939999998,7395.016441,30596.29094,0.858890292,3730000000000000.0,0.238795741,0.008616152,0.147037485,0.147037485,0.08766262
436,0.748670451,3570185.25,7558.274723,33061.50345,0.802292708,6280000000000000.0,0.266925891,0.010802526000000002,0.165600581,0.165600581,0.083760406
437,0.748691488,3644635.6739999996,7637.6439390000005,36367.92326,0.778197708,5230000000000000.0,0.280994335,0.011973107,0.142846505,0.142846505,0.068009613
438,0.749535394,3771081.875,7768.012579000001,37478.72852,0.734299083,7370000000000000.0,0.30777540800000003,0.014454392,0.158437125,0.158437125,0.064892583
439,0.7486688579999999,3293878.4510000004,7259.705843000001,30326.58131,0.9018864999999999,2820000000000000.0,0.219061007,0.007275602,0.12073035300000001,0.12073035300000001,0.081112858
440,0.7467265120000001,3334094.2660000003,7303.844279999999,30081.94465,0.88661225,2860000000000000.0,0.22600790399999998,0.007633477,0.13136357699999998,0.13136357699999998,0.08489998800000001
441,0.7475061609999999,3265297.635,7228.114723000001,29860.9558,0.907742917,3090000000000000.0,0.216018349,0.007014086,0.11643068699999999,0.11643068699999999,0.079684537
442,0.748014614,3224184.9460000005,7182.4313409999995,27982.17683,0.9238134170000001,2760000000000000.0,0.209475358,0.006620569000000001,0.10454672699999999,0.10454672699999999,0.074676002
443,0.74800961,3447851.63,7427.66215,31298.950930000003,0.8425447079999999,5370000000000000.0,0.24563363,0.009103092,0.141727123,0.141727123,0.080809025
444,0.7452759179999999,3333674.204,7303.383054000001,29343.83387,0.8861715,-2040000000000000.0,0.226431,0.007579956,0.129969167,0.129969167,0.083594495
445,0.743050711,3295020.0319999997,7261.236248,29946.909989999996,0.885370833,-3450000000000000.0,0.224541159,0.007331675,0.12622449,0.12622449,0.08108141
446,0.7485843809999999,3623052.4110000003,7616.507803,34989.31586,0.756849375,1.02e+16,0.287355426,0.012511381,0.16106326199999998,0.16106326199999998,0.070451973
447,0.7448367909999999,3447215.13,7426.69037,32385.9835,0.8425350420000001,4400000000000000.0,0.246379657,0.008945144,0.13835402,0.13835402,0.079117877
448,0.744658423,3432849.735,7411.207798,31797.115360000003,0.842298542,5170000000000000.0,0.24546747,0.008867268000000001,0.135908397,0.135908397,0.077669574
449,0.745517448,3690565.055,7684.415175,33116.4984,0.7460526670000001,8090000000000000.0,0.29767982,0.013124208,0.19288634600000001,0.19288634600000001,0.08107065
450,0.754335518,3272859.026,7237.415384,29907.40659,0.9038491670000001,-4510000000000000.0,0.215959715,0.00737459,0.137135285,0.137135285,0.09248605
451,0.75226343,3373593.624,7348.168715000001,29542.24808,0.8662656670000001,-5930000000000000.0,0.232785147,0.008437847,0.14430320800000002,0.14430320800000002,0.08786009199999999
452,0.754016683,3538798.481,7525.133793999999,32979.80096,0.814973292,7070000000000000.0,0.259019653,0.010583553999999998,0.155613417,0.155613417,0.082328851
453,0.746181807,3307047.2339999997,7274.131337999999,30693.996560000003,0.893992875,-3060000000000000.0,0.22244740300000002,0.007364998,0.104039992,0.104039992,0.068502147
454,0.747073325,3490595.595,7473.696444,31012.20367,0.834758833,684000000000000.0,0.251251241,0.009458238,0.131546147,0.131546147,0.073289422
455,0.74563616,3507305.2810000004,7491.192772,32778.30244,0.8199985000000001,-5520000000000000.0,0.257355167,0.009818003,0.126755385,0.126755385,0.067799951
456,0.752472191,3306436.455,7273.589245,29120.962760000002,0.895565917,-5040000000000000.0,0.220573319,0.007587511,0.11575339800000001,0.11575339800000001,0.07641033900000001
457,0.758486415,3360398.742,7333.193431000001,31349.060489999996,0.873367583,-6940000000000000.0,0.228444609,0.008509562,0.126146073,0.126146073,0.078436386
458,0.746073056,3180144.75,7133.186187,26781.814169999998,0.9387475000000001,-1730000000000000.0,0.203735298,0.006173048,0.08940939699999999,0.08940939699999999,0.066648369
459,0.764950514,3568967.98,7557.202287,34151.37055,0.802553208,-1.01e+16,0.26219696,0.01175892,0.128003003,0.128003003,0.06515001
460,0.7427142590000001,3583977.631,7572.898437999999,33673.7299,0.793837417,-3550000000000000.0,0.27248503399999996,0.010769859,0.133437055,0.133437055,0.06579143400000001
461,0.746336738,3559460.492,7546.661233,31329.77117,0.8141723329999999,2530000000000000.0,0.26285903,0.010295882,0.142012408,0.142012408,0.074846977
462,0.74871003,3299330.8460000004,7265.724875,28919.25418,0.900511208,-2700000000000000.0,0.21975010600000003,0.007323685999999999,0.09731987,0.09731987,0.065090688
463,0.742545736,3623726.981,7614.465348000001,33376.41723,0.774245792,5840000000000000.0,0.28250424399999996,0.01156193,0.16845644899999998,0.16845644899999998,0.07789993
464,0.74570856,3434221.85,7412.767306000001,32201.447539999997,0.842044042,5450000000000000.0,0.245379037,0.008930297,0.157045133,0.157045133,0.08936415800000001
