eccentricity,extent,moments_hu-0,moments_hu-1,moments_hu-2,euler_number,mean_intensity,std_intensity,25th Percentile,75th Percentile,iqr
0.7581052629999999,0.661791667,0.361657633,0.021267435,5.18e-05,0,0.169273018,0.23878663600000002,0.169273018,0.23878663600000002,0.069513617
0.769689905,0.640325,0.38147647700000004,0.025778289,4.88e-05,-1,0.151274212,0.203800278,0.151274212,0.203800278,0.052526065999999996
0.729123207,0.741277208,0.299077604,0.011724516,1.9e-05,-11,0.093787971,0.164164433,0.093787971,0.164164433,0.070376461
0.698909269,0.5540039999999999,0.45036351799999996,0.021182561000000003,1e-05,-37,0.16977769899999998,0.197824102,0.16977769899999998,0.197824102,0.028046402999999998
0.722319343,0.627923708,0.37507275700000003,0.017524654,1.28e-05,1,0.191949175,0.25019905800000003,0.191949175,0.25019905800000003,0.058249882999999995
0.732586445,0.669114542,0.347343219,0.016228421,9.549999999999999e-05,-4,0.159691227,0.2285805,0.159691227,0.2285805,0.068889273
0.753679575,0.6055969170000001,0.402743244,0.025523336,0.00029124099999999997,-2,0.212900774,0.26704345,0.212900774,0.26704345,0.054142677
0.744031667,0.886633625,0.22599406800000002,0.007481226,1.7e-06,-17,0.039355247,0.11122214,0.039355247,0.11122214,0.071866892
0.746173588,0.9150875,0.213210476,0.006765634,2.48e-06,0,0.039782817000000005,0.130638425,0.039782817000000005,0.130638425,0.090855608
0.7447345320000001,0.905845833,0.217791806,0.006984425,6.94e-07,0,0.043158657999999996,0.134131555,0.043158657999999996,0.134131555,0.090972897
0.749980877,0.880634583,0.227634743,0.007933135,1.0199999999999999e-05,-8,0.045255635,0.125480614,0.045255635,0.125480614,0.08022498
0.744026252,0.917069958,0.211689818,0.006563888,2.71e-06,-3,0.038051346,0.12892935,0.038051346,0.12892935,0.090878004
0.745205109,0.830945458,0.252534049,0.00942337,8.79e-06,-11,0.06698678799999999,0.15014206,0.06698678799999999,0.15014206,0.083155272
0.7444130790000001,0.87028875,0.23228529399999998,0.007925988,7e-06,-10,0.04892707599999999,0.130353417,0.04892707599999999,0.130353417,0.08142634
0.74166432,0.80052775,0.267218848,0.010277020999999999,1.8100000000000003e-05,-4,0.076800585,0.15603281800000002,0.076800585,0.15603281800000002,0.079232233
0.745034725,0.870159875,0.231445438,0.007905216,1.24e-05,-1,0.055337276,0.145588023,0.055337276,0.145588023,0.09025074699999999
0.74467324,0.88296625,0.227135437,0.007593108,4.75e-06,-6,0.047484375999999995,0.13150491,0.047484375999999995,0.13150491,0.08402053400000001
0.7437523859999999,0.886880958,0.225608986,0.007440289,2.68e-06,-7,0.039177405,0.11308011,0.039177405,0.11308011,0.073902705
0.7446243790000001,0.795975958,0.271638935,0.010856157,9.58e-06,-2,0.09259708900000001,0.183278888,0.09259708900000001,0.183278888,0.09068179900000001
0.7430083690000001,0.88837925,0.224447605,0.007323261,4.66e-06,-3,0.0462811,0.132751976,0.0462811,0.132751976,0.086470876
0.745406067,0.796771667,0.270900689,0.010860132,6.76e-06,-4,0.09829712,0.195155335,0.09829712,0.195155335,0.096858215
0.742488088,0.81776575,0.25912988800000003,0.009723647,5.26e-06,-6,0.08803020199999999,0.187632498,0.08803020199999999,0.187632498,0.09960229599999999
0.7422469070000001,0.883639458,0.22749987600000002,0.0074813069999999995,1.1e-07,-7,0.040659466,0.11382052,0.040659466,0.11382052,0.073161054
0.745165435,0.865261292,0.23290025399999997,0.008012689,2.01e-05,-2,0.056942270999999996,0.14548918800000002,0.056942270999999996,0.14548918800000002,0.08854691599999999
0.740957304,0.837929542,0.242531983,0.008421444,4.74e-05,-10,0.06647535,0.152242001,0.06647535,0.152242001,0.08576665
0.748861876,0.861209,0.237098518,0.008535298,4.97e-06,0,0.068016722,0.170319755,0.068016722,0.170319755,0.102303033
0.73697502,0.7789375,0.280470801,0.010933169,4.08e-06,0,0.117415066,0.22037949199999998,0.117415066,0.22037949199999998,0.102964425
0.7457146840000001,0.902429167,0.21760977,0.007023726,8.01e-06,0,0.049826668,0.15055827900000002,0.049826668,0.15055827900000002,0.100731611
0.75056067,0.856269417,0.238658245,0.008757675999999999,1.4300000000000002e-05,-3,0.06901761599999999,0.169546458,0.06901761599999999,0.169546458,0.100528842
0.746513488,0.8679625,0.233284678,0.008120081999999999,1.09e-05,0,0.062172237000000005,0.15897081400000002,0.062172237000000005,0.15897081400000002,0.096798576
0.743934062,0.7792,0.27617053399999997,0.01116396,4.3700000000000005e-05,-2,0.10523754199999999,0.198085709,0.10523754199999999,0.198085709,0.092848167
0.744844779,0.86657775,0.23238690899999997,0.007958418,1.84e-05,-3,0.061463102,0.157807442,0.061463102,0.157807442,0.09634434
0.7467820009999999,0.88219125,0.226059377,0.0076401030000000005,9.52e-06,-3,0.046488394,0.129108692,0.046488394,0.129108692,0.082620298
0.747725236,0.856389,0.237054856,0.00846046,2.3899999999999998e-05,-2,0.060138393,0.149267619,0.060138393,0.149267619,0.08912922599999999
0.7405148020000001,0.68758425,0.34225558899999997,0.016715506,2.3199999999999998e-05,-11,0.146272667,0.22211658199999998,0.146272667,0.22211658199999998,0.075843914
0.742569925,0.845344375,0.245519667,0.00873436,8.13e-07,-3,0.07314311700000001,0.17126713899999998,0.07314311700000001,0.17126713899999998,0.09812402199999999
0.743744142,0.848998875,0.243654051,0.008677561,1.75e-06,-1,0.06518545,0.15568448,0.06518545,0.15568448,0.09049903
0.7459541000000001,0.8610735,0.237332524,0.008369467,8.57e-06,-4,0.059934947999999995,0.15118716199999999,0.059934947999999995,0.15118716199999999,0.091252214
0.74577039,0.895992917,0.221545508,0.007283102,1.85e-06,-16,0.03215545,0.09700032300000001,0.03215545,0.09700032300000001,0.064844873
0.742027975,0.904643375,0.216692319,0.006776336,5.22e-06,-5,0.037753222999999995,0.118135915,0.037753222999999995,0.118135915,0.080382692
0.746791674,0.817516292,0.257533495,0.009916371,2.61e-05,-4,0.094358761,0.20052431399999998,0.094358761,0.20052431399999998,0.10616555300000001
0.748141987,0.818629167,0.257564014,0.010018679,3.0799999999999996e-05,0,0.080255653,0.17009375399999999,0.080255653,0.17009375399999999,0.08983810099999999
0.747339401,0.881738708,0.227774653,0.00778866,5.66e-06,-3,0.054964915,0.15154579199999998,0.054964915,0.15154579199999998,0.09658087800000001
0.750193001,0.912326,0.213479795,0.006988192,7.68e-06,-12,0.038082351,0.12363874400000001,0.038082351,0.12363874400000001,0.08555639400000001
0.736815104,0.860649333,0.23216385399999998,0.007482427,1.59e-05,-7,0.053417322999999996,0.134214636,0.053417322999999996,0.134214636,0.080797313
0.741508202,0.905212125,0.215726799,0.006690165,7.48e-06,0,0.041027207999999996,0.127238585,0.041027207999999996,0.127238585,0.08621137599999999
0.757333866,0.787785917,0.27302115899999996,0.012051242,0.000117054,-15,0.09007245900000001,0.175103576,0.09007245900000001,0.175103576,0.08503111699999999
0.747932046,0.897578042,0.21858388899999998,0.007204426999999999,2.1e-05,-7,0.047807351,0.142047191,0.047807351,0.142047191,0.09423984
0.7431677959999999,0.807842708,0.263468472,0.010102915,1.4099999999999999e-05,-2,0.090533764,0.188572768,0.090533764,0.188572768,0.098039004
0.746528684,0.8443597079999999,0.24319257600000002,0.008825465,3.09e-05,-4,0.066052196,0.15759465,0.066052196,0.15759465,0.09154245400000001
0.749731835,0.763949958,0.288115999,0.012685275,4.15e-05,-3,0.123648514,0.22322462399999998,0.123648514,0.22322462399999998,0.09957611
0.7473668929999999,0.861433333,0.234850265,0.008281762,2.13e-05,-1,0.054490014,0.13693477,0.054490014,0.13693477,0.082444755
0.745844008,0.885408333,0.226370403,0.007607945,3.25e-06,0,0.049408895999999994,0.13874916199999998,0.049408895999999994,0.13874916199999998,0.089340266
0.746255342,0.927118792,0.20702638,0.006382731,5e-06,-10,0.027833716,0.101326504,0.027833716,0.101326504,0.073492788
0.7420412809999999,0.908037167,0.214717137,0.006654023,6.19e-06,-5,0.038822823,0.12440972199999999,0.038822823,0.12440972199999999,0.08558689900000001
0.7474246,0.8640267079999999,0.234977718,0.008294306999999999,1.4099999999999999e-05,-3,0.062878155,0.159026491,0.062878155,0.159026491,0.096148336
0.74588817,0.91523625,0.213234022,0.006752795,2.08e-06,-4,0.040052489,0.133114383,0.040052489,0.133114383,0.093061894
0.7463631709999999,0.906886375,0.21687071800000002,0.007009788,2.39e-06,-14,0.032056397,0.101151398,0.032056397,0.101151398,0.069095001
0.7485154959999999,0.846223167,0.243729124,0.008996202,1.7800000000000002e-05,-4,0.07554505,0.179014549,0.07554505,0.179014549,0.103469499
0.745422237,0.885320833,0.225358447,0.007516484,8.1e-06,0,0.045290504,0.12710786,0.045290504,0.12710786,0.081817355
0.7463469309999999,0.903231875,0.216284475,0.0069711009999999995,1.3000000000000001e-05,-11,0.040499702,0.12483790300000001,0.040499702,0.12483790300000001,0.084338201
0.745090853,0.868617375,0.23208874899999998,0.007952539,1.05e-05,-1,0.076345451,0.195642658,0.076345451,0.195642658,0.11929720699999999
0.7433283270000001,0.901071792,0.218628958,0.006965033000000001,2.86e-06,-3,0.041997321,0.12741728,0.041997321,0.12741728,0.08541996
0.746346156,0.9006334999999999,0.217908335,0.007076130999999999,1.07e-05,-5,0.048542009000000004,0.147250295,0.048542009000000004,0.147250295,0.09870828599999999
0.7461181929999999,0.904544667,0.216233597,0.006955991,7e-06,-10,0.046456379000000006,0.144375605,0.046456379000000006,0.144375605,0.097919226
0.744387248,0.904141667,0.217230781,0.006930576,3.6e-06,0,0.037690662,0.116862226,0.037690662,0.116862226,0.079171565
0.7413618809999999,0.86860875,0.23083746800000002,0.007651886,1.74e-05,-13,0.059331252,0.155301931,0.059331252,0.155301931,0.095970679
0.752370366,0.782507417,0.274269086,0.011722472,7.209999999999999e-05,-4,0.097071293,0.186609635,0.097071293,0.186609635,0.08953834199999999
0.7439441,0.8534666670000001,0.239743548,0.008413755,1.09e-05,0,0.060343895,0.146699675,0.060343895,0.146699675,0.08635578
0.746261553,0.9000290000000001,0.218354005,0.0071006409999999996,9.98e-06,-4,0.047164578,0.142584531,0.047164578,0.142584531,0.095419953
0.7467072029999999,0.885935792,0.223227053,0.007445716999999999,1.53e-05,-1,0.057305929000000005,0.161341455,0.057305929000000005,0.161341455,0.10403552699999999
0.746630224,0.932758333,0.204960581,0.006273433,4.44e-06,0,0.025182778,0.09395081699999999,0.025182778,0.09395081699999999,0.06876804
0.74858465,0.923532042,0.209177616,0.006629759,4.25e-06,-3,0.03734249,0.130715685,0.03734249,0.130715685,0.093373195
0.746001483,0.94321675,0.201079638,0.00600997,3.19e-06,-3,0.027179016,0.111472501,0.027179016,0.111472501,0.084293485
0.7470761440000001,0.944760833,0.20054989399999998,0.006026259,2.95e-06,-9,0.02376217,0.09943728199999999,0.02376217,0.09943728199999999,0.07567511099999999
0.7525101959999999,0.878783333,0.22844410199999998,0.008140961,1.09e-05,0,0.059364228,0.160309721,0.059364228,0.160309721,0.10094549300000001
0.7453319620000001,0.9277791670000001,0.20738059399999997,0.006360804,3.33e-06,0,0.033442132,0.120210375,0.033442132,0.120210375,0.08676824300000001
0.7466091579999999,0.873148542,0.23011052,0.007906232,1.87e-05,-7,0.048240822,0.127206933,0.048240822,0.127206933,0.07896611099999999
0.741302493,0.8836084999999999,0.224500657,0.007234345,9.68e-06,-9,0.041656633,0.117156506,0.041656633,0.117156506,0.075499873
0.737831648,0.8789075000000001,0.22747747,0.007238009,3.3e-06,-8,0.051416317,0.140212237,0.051416317,0.140212237,0.08879592
0.745506938,0.870519292,0.230769428,0.00788673,1.84e-05,-10,0.062001925,0.16293249,0.062001925,0.16293249,0.100930565
0.74625915,0.9334049999999999,0.205370763,0.00628123,2.43e-06,-19,0.024930047,0.09447963,0.024930047,0.09447963,0.069549583
0.7467134009999999,0.912648125,0.21386668600000003,0.006834695,5.08e-06,-8,0.037538161,0.122207761,0.037538161,0.122207761,0.0846696
0.7441673790000001,0.939302125,0.202372313,0.0060050830000000005,3.18e-06,-6,0.02675353,0.10740610699999999,0.02675353,0.10740610699999999,0.080652577
0.741182798,0.909219542,0.21416499600000002,0.0065777019999999995,6.18e-06,-14,0.030676541,0.09991002800000001,0.030676541,0.09991002800000001,0.069233488
0.747641586,0.888544208,0.224341135,0.007572588000000001,6.76e-06,-4,0.057848272,0.163677562,0.057848272,0.163677562,0.10582929099999999
0.7459653909999999,0.926090958,0.20846646300000002,0.006457912,2.27e-06,-4,0.036802779,0.130360702,0.036802779,0.130360702,0.093557923
0.7467335690000001,0.914293542,0.21371185199999998,0.006825825,2.77e-06,-9,0.035478889,0.118244306,0.035478889,0.118244306,0.082765418
0.747342168,0.912655208,0.21338773800000002,0.006835965,7.04e-06,-13,0.03567426,0.116025789,0.03567426,0.116025789,0.080351529
0.746917189,0.936008333,0.204061911,0.006231808,2.96e-06,0,0.018738397,0.072168923,0.018738397,0.072168923,0.053430526
0.754308201,0.8364669579999999,0.247862301,0.009712374000000001,4.3e-05,-7,0.069905072,0.160557017,0.069905072,0.160557017,0.090651945
0.74769864,0.906224833,0.215545664,0.006993411999999999,8.51e-06,-9,0.035330721,0.11225935599999999,0.035330721,0.11225935599999999,0.076928635
0.7432465309999999,0.915523375,0.212732466,0.006590391,7.75e-07,-22,0.032020044,0.10722811800000001,0.032020044,0.10722811800000001,0.075208073
0.744089177,0.88406625,0.224611192,0.00739311,8.51e-06,-7,0.047434599,0.13274435099999998,0.047434599,0.13274435099999998,0.085309753
0.7516735440000001,0.917231667,0.21154736600000001,0.006938034,6.4e-06,-30,0.030913613,0.103767229,0.030913613,0.103767229,0.072853615
0.745765817,0.872077958,0.23139670399999998,0.00794493,1.0199999999999999e-05,-13,0.055715672,0.147360658,0.055715672,0.147360658,0.091644986
0.745280878,0.845252208,0.239618928,0.008488934,3.28e-05,-11,0.08342169099999999,0.199098227,0.08342169099999999,0.199098227,0.115676536
0.739446213,0.8329394170000001,0.250144199,0.008858188000000001,1.51e-05,-8,0.06647220200000001,0.150946142,0.06647220200000001,0.150946142,0.08447394
0.7474895979999999,0.891472833,0.22368413,0.007519807,4.88e-06,-10,0.050987603,0.14699182800000002,0.050987603,0.14699182800000002,0.096004225
0.7456914859999999,0.8895595829999999,0.222757012,0.007358659,9.15e-06,-2,0.049814363,0.143765365,0.049814363,0.143765365,0.09395100199999999
0.748706889,0.811702125,0.261927895,0.010404588000000001,1.9399999999999997e-05,-5,0.0882582,0.18499901600000002,0.0882582,0.18499901600000002,0.096740816
0.741134793,0.8754,0.230928347,0.0076449840000000005,1.11e-06,0,0.05127459,0.136857223,0.05127459,0.136857223,0.085582633
0.749317882,0.8911910829999999,0.222379259,0.007533894,1.3800000000000002e-05,-1,0.052603132000000004,0.15173072699999998,0.052603132000000004,0.15173072699999998,0.099127594
0.750180746,0.864748375,0.23392838300000002,0.008390303,1.62e-05,-5,0.073051933,0.18543023399999997,0.073051933,0.18543023399999997,0.112378301
0.743846426,0.89603375,0.218707686,0.00699695,1.53e-05,-14,0.042364527,0.12601855,0.042364527,0.12601855,0.083654023
0.7461773429999999,0.937703625,0.20335157199999998,0.006154583000000001,2.78e-06,-18,0.023418538,0.093216449,0.023418538,0.093216449,0.06979791099999999
0.745455157,0.884475,0.22379858800000002,0.007414605,1.26e-05,0,0.056412542,0.15664646599999998,0.056412542,0.15664646599999998,0.100233924
0.74608352,0.890401875,0.22192720800000001,0.007325241,1.15e-05,-12,0.041893671,0.12112324,0.041893671,0.12112324,0.079229569
0.746110287,0.917292208,0.21136686899999999,0.00664601,5.1e-06,-1,0.035936788,0.121932616,0.035936788,0.121932616,0.08599582900000001
0.745561028,0.889474958,0.2232619,0.007384893000000001,7.32e-06,-8,0.050697615,0.145008343,0.050697615,0.145008343,0.09431072800000001
0.7444995040000001,0.9336958329999999,0.204354171,0.006138411,4.17e-06,0,0.034178207,0.12786501,0.034178207,0.12786501,0.09368680300000001
0.7138371859999999,0.8044416670000001,0.25628159699999997,0.00767723,1.8899999999999999e-07,-7,0.039723888,0.084095573,0.039723888,0.084095573,0.044371685999999994
0.7386677690000001,0.8326335420000001,0.244377547,0.008405614,1.0300000000000001e-05,-25,0.051366959000000004,0.11883508300000001,0.051366959000000004,0.11883508300000001,0.067468124
0.73484755,0.8351495000000001,0.24245007,0.008041341,9.24e-06,-25,0.049822551,0.114617624,0.049822551,0.114617624,0.06479507400000001
0.735780711,0.817945833,0.251180433,0.008691141999999999,1.62e-05,-14,0.04510396,0.09302641199999999,0.04510396,0.09302641199999999,0.047922452000000004
0.7237004429999999,0.821155583,0.246936822,0.007675077,1.17e-05,-18,0.04994943599999999,0.10931421599999999,0.04994943599999999,0.10931421599999999,0.059364779000000006
0.736799262,0.811377708,0.255025853,0.009027561,1.7199999999999998e-05,-34,0.048640892000000005,0.104667093,0.048640892000000005,0.104667093,0.056026202000000004
0.727298883,0.774351375,0.274667204,0.009754803000000001,1.36e-05,-84,0.040373282999999996,0.078296283,0.040373282999999996,0.078296283,0.037923
0.7210774740000001,0.754989042,0.277957816,0.009535299,2.15e-05,-56,0.058320084,0.107839567,0.058320084,0.107839567,0.049519482999999996
0.736127923,0.852629167,0.2348971,0.007620518000000001,5.43e-06,-55,0.027227341000000002,0.069173759,0.027227341000000002,0.069173759,0.041946418
0.7349620179999999,0.875779167,0.227703474,0.007098945,2.21e-06,-1,0.037116249,0.09868199,0.037116249,0.09868199,0.06156574099999999
0.7162986140000001,0.783996375,0.266904252,0.008482315,1.89e-06,-46,0.04789664,0.09670280199999999,0.04789664,0.09670280199999999,0.048806160999999994
0.7375945970000001,0.856827625,0.23679587,0.007829314,2.9e-06,-10,0.051407105,0.12694962199999998,0.051407105,0.12694962199999998,0.075542517
0.737962656,0.864885042,0.232306873,0.007555971,2.75e-06,-3,0.045005931,0.116434577,0.045005931,0.116434577,0.071428646
0.739520278,0.8527305000000001,0.23854934100000003,0.008060462,4.55e-06,-55,0.0325371,0.082969296,0.0325371,0.082969296,0.050432196
0.729049715,0.84056275,0.239781744,0.0075321830000000005,3.03e-06,-54,0.033695513999999996,0.08301981900000001,0.033695513999999996,0.08301981900000001,0.049324305
0.738560716,0.895308333,0.218360798,0.00670579,2.03e-06,0,0.030271894,0.08997808199999999,0.030271894,0.08997808199999999,0.059706187
0.7199589279999999,0.758614042,0.278234184,0.009474477,6.07e-06,-24,0.078203198,0.140983818,0.078203198,0.140983818,0.062780621
0.7318551809999999,0.835331167,0.24556604899999998,0.008067239,3.19e-06,-76,0.038083458,0.09017487,0.038083458,0.09017487,0.052091412000000004
0.729259315,0.7670058329999999,0.276089438,0.010001575,1.58e-05,-26,0.070090975,0.13192595,0.070090975,0.13192595,0.061834975
0.741111766,0.76594625,0.280456916,0.011274051,3.54e-05,-114,0.040703774,0.079445511,0.040703774,0.079445511,0.038741737000000005
0.712636513,0.7505875,0.28472045,0.009390421999999999,3.3600000000000004e-05,1,0.077149327,0.135403051,0.077149327,0.135403051,0.05825372400000001
0.730900813,0.82671725,0.24603608800000001,0.008040655,3.9e-06,-32,0.048932348,0.109220668,0.048932348,0.109220668,0.06028832
0.732917622,0.8189935420000001,0.251180954,0.008507566,6.98e-06,-34,0.042984378,0.094466244,0.042984378,0.094466244,0.051481865999999994
0.7260556220000001,0.790741667,0.261564101,0.008764412,1.15e-05,0,0.059330430999999996,0.117540901,0.059330430999999996,0.117540901,0.05821047
0.696455391,0.7518195,0.279711269,0.008020411,3.84e-06,-28,0.06647331,0.11911752,0.06647331,0.11911752,0.05264421
0.7427867220000001,0.864956333,0.23086235100000002,0.007735083,8.5e-06,-36,0.038014387000000004,0.09914468800000001,0.038014387000000004,0.09914468800000001,0.061130301
0.741629103,0.852591042,0.239937777,0.008283551,5.72e-06,-34,0.04566086,0.111862721,0.04566086,0.111862721,0.066201861
0.733971563,0.840957583,0.241955787,0.007956438,3.9e-06,-71,0.036788323,0.08782079599999999,0.036788323,0.08782079599999999,0.051032472999999995
0.7166949990000001,0.816714583,0.25022171,0.007477325999999999,1.44e-06,-5,0.06257491700000001,0.133410071,0.06257491700000001,0.133410071,0.070835155
0.741021825,0.908989458,0.214211443,0.006572678,2.2e-06,-48,0.023417251,0.07812978200000001,0.023417251,0.07812978200000001,0.054712530999999995
0.728637111,0.821935458,0.25034626,0.008185247,5.96e-06,-120,0.038809988999999996,0.08607895800000001,0.038809988999999996,0.08607895800000001,0.04726897
0.7202549779999999,0.796734917,0.257601208,0.008139435,2.58e-06,-111,0.037546935,0.079943629,0.037546935,0.079943629,0.042396695
0.734116421,0.864412958,0.232600129,0.007360981999999999,1.95e-06,-18,0.038513982999999995,0.09956328699999999,0.038513982999999995,0.09956328699999999,0.061049303
0.722713539,0.822631833,0.245870452,0.007552898000000001,8.48e-06,-210,0.056393890999999995,0.12292005,0.056393890999999995,0.12292005,0.06652616
0.731107903,0.8484682920000001,0.237861927,0.007526885,3.98e-06,-16,0.048941395,0.11762770800000001,0.048941395,0.11762770800000001,0.068686313
0.741299265,0.7859375,0.265601094,0.010125425,2.7000000000000002e-05,-2,0.055170765,0.10748479699999999,0.055170765,0.10748479699999999,0.052314032
0.7279157740000001,0.7546495,0.28331458800000003,0.010426675,2.4100000000000003e-05,-28,0.081656536,0.145977984,0.081656536,0.145977984,0.064321448
0.739930407,0.880652083,0.22620903,0.007270249,1.24e-06,-27,0.037056787,0.1023124,0.037056787,0.1023124,0.065255613
0.7384024840000001,0.853358542,0.23726595399999997,0.007907873000000001,5.07e-06,-18,0.056331711,0.137540097,0.056331711,0.137540097,0.081208385
0.738288762,0.8831424170000001,0.22611154,0.007175735999999999,2.67e-07,-8,0.044655542,0.12407616,0.044655542,0.12407616,0.079420618
0.742016545,0.925949292,0.20808592199999998,0.006248221,1.78e-07,-4,0.030000644,0.106959315,0.030000644,0.106959315,0.07695867099999999
0.74118266,0.923796292,0.20884027,0.006254681999999999,1.21e-06,-8,0.030262577000000002,0.10697155800000001,0.030262577000000002,0.10697155800000001,0.076708981
0.7414775240000001,0.937899875,0.2027026,0.0059053840000000005,1.33e-06,-32,0.026883792000000004,0.10558562699999999,0.026883792000000004,0.10558562699999999,0.078701835
0.7419947570000001,0.926265333,0.20817273100000003,0.006252422,4.0899999999999997e-07,-8,0.032081403,0.114952046,0.032081403,0.114952046,0.08287064200000001
0.742799933,0.892329167,0.218210863,0.006911211,1.1e-05,0,0.045934632,0.132201755,0.045934632,0.132201755,0.086267123
0.735271683,0.789135708,0.26596222199999997,0.009707271,2.0300000000000002e-05,-38,0.074356433,0.145784834,0.074356433,0.145784834,0.071428401
0.70904794,0.7628192079999999,0.27487762,0.008519065,5.22e-06,-67,0.057467971,0.106125192,0.057467971,0.106125192,0.048657220999999994
0.731227893,0.834503208,0.24225534,0.0078145,7.55e-06,-125,0.041408365,0.095961268,0.041408365,0.095961268,0.054552902
0.726804496,0.783248625,0.267019121,0.009185101999999999,6.48e-06,-63,0.051948923,0.10321626800000001,0.051948923,0.10321626800000001,0.051267345
0.7067579979999999,0.761498625,0.272348767,0.008219885,6.32e-06,-1,0.100586715,0.181456848,0.100586715,0.181456848,0.08087013400000001
0.719131415,0.7680125,0.275564696,0.009236039,6.18e-06,-2,0.073642555,0.134793178,0.073642555,0.134793178,0.061150624
0.734026959,0.7908882079999999,0.26414662899999997,0.009486723,1.3500000000000001e-05,-331,0.051448060999999996,0.102701599,0.051448060999999996,0.102701599,0.051253539
0.743650976,0.7765443329999999,0.271659185,0.010779495,4.31e-05,-162,0.057356994,0.110784091,0.057356994,0.110784091,0.053427097
0.7371468959999999,0.763675,0.282107323,0.011075304,2.9100000000000003e-05,-1,0.08566558699999999,0.155529831,0.08566558699999999,0.155529831,0.069864244
0.752807132,0.903115833,0.212634977,0.00706873,8.1e-06,-7,0.038000656,0.116784931,0.038000656,0.116784931,0.078784275
0.7211507109999999,0.775357042,0.269975089,0.009000411,6.95e-06,-23,0.061419189000000006,0.11724537300000001,0.061419189000000006,0.11724537300000001,0.055826184
0.7390602959999999,0.828402375,0.248821575,0.008739614,1e-05,-78,0.037435052,0.085207244,0.037435052,0.085207244,0.047772192000000005
0.720614558,0.7721829579999999,0.274004523,0.009233893,4.81e-06,-96,0.058777552999999996,0.11127828099999999,0.058777552999999996,0.11127828099999999,0.052500727999999997
0.72994925,0.749681333,0.285094548,0.010719763,3.68e-05,-49,0.08999214900000001,0.158774785,0.08999214900000001,0.158774785,0.06878263700000001
0.7444607459999999,0.88485375,0.225181795,0.007451271999999999,4.43e-06,-9,0.041706776,0.117084972,0.041706776,0.117084972,0.075378196
0.73500188,0.864172333,0.22952311600000003,0.007215002,4.02e-06,-47,0.03139808,0.083816306,0.03139808,0.083816306,0.052418226
0.741631457,0.896067167,0.218107296,0.006844902,3.46e-06,-56,0.027177873999999998,0.082438183,0.027177873999999998,0.082438183,0.055260309
0.739286243,0.887434625,0.223033918,0.007033778,2.49e-06,-21,0.031930421,0.09257460599999999,0.031930421,0.09257460599999999,0.060644185
0.7426807459999999,0.8992235829999999,0.218919858,0.006950031,1.54e-06,-18,0.028479995,0.08724064699999999,0.028479995,0.08724064699999999,0.058760652000000003
0.741972603,0.828309375,0.249154405,0.008955012,1.58e-05,-45,0.045048015,0.10402444599999999,0.045048015,0.10402444599999999,0.058976430999999996
0.699841418,0.6680524999999999,0.337988839,0.012014943,1.1900000000000001e-05,-20,0.10708059199999999,0.155550011,0.10708059199999999,0.155550011,0.04846941900000001
0.723081505,0.774466667,0.27038845100000003,0.009159552,1.53e-05,1,0.073213165,0.13699071599999998,0.073213165,0.13699071599999998,0.063777551
0.7382895359999999,0.810816,0.252584594,0.008954415,1.6800000000000002e-05,-15,0.051149423,0.109355817,0.051149423,0.109355817,0.058206394
0.705858621,0.658245583,0.33777948799999996,0.012558399,0.00010050200000000001,-26,0.10458199,0.150101711,0.10458199,0.150101711,0.045519721
0.7487213009999999,0.7743378329999999,0.271884585,0.011211843,5.920000000000001e-05,-142,0.077056933,0.146310935,0.077056933,0.146310935,0.069254002
0.743662747,0.878832917,0.22699762399999998,0.007527144,4.14e-06,-82,0.036121487,0.09992260000000001,0.036121487,0.09992260000000001,0.063801114
0.7270250490000001,0.832020833,0.244447578,0.00771058,1.93e-06,0,0.061577018,0.139006084,0.061577018,0.139006084,0.07742906599999999
0.735835628,0.856201083,0.235717067,0.0076571140000000005,5.53e-06,-20,0.051047462,0.126784092,0.051047462,0.126784092,0.075736629
0.7069449659999999,0.727379542,0.295059207,0.009661527,1.3500000000000001e-05,-15,0.092323012,0.154108175,0.092323012,0.154108175,0.061785163
0.7248644679999999,0.797346542,0.261110607,0.008656545,3.33e-06,-14,0.068481664,0.138193382,0.068481664,0.138193382,0.069711717
0.711135007,0.746975,0.283435276,0.009201275,2.26e-05,-3,0.075172445,0.130304702,0.075172445,0.130304702,0.055132257999999996
0.715774295,0.789958542,0.263451624,0.008231796,8.11e-06,-108,0.057516924000000004,0.11601998599999999,0.057516924000000004,0.11601998599999999,0.058503062
0.730278416,0.835774,0.244906087,0.007930020999999999,3.82e-06,-213,0.039176641,0.090892181,0.039176641,0.090892181,0.05171554
0.75264896,0.75252125,0.285145921,0.012696878,8.97e-05,-334,0.076869194,0.136639348,0.076869194,0.136639348,0.059770154000000006
0.728231875,0.783145833,0.265896758,0.009205772,9.41e-06,0,0.065871319,0.12669504,0.065871319,0.12669504,0.06082372
0.727922788,0.782089542,0.267182757,0.009273583,1.67e-05,-186,0.06867466700000001,0.131560022,0.06867466700000001,0.131560022,0.06288535599999999
0.693689297,0.745960292,0.283534461,0.008069995,4.18e-06,-41,0.080285568,0.141994085,0.080285568,0.141994085,0.061708517000000004
0.735358605,0.805117583,0.256485305,0.009033658,1.31e-05,-52,0.064668536,0.134564257,0.064668536,0.134564257,0.069895721
